,Unnamed: 0.1,Unnamed: 0,cancion,danceability,energy,speachiness,acousticness,tempo,artista,imagenes,urlSpot
483,483,483,Sex On Fire,0.542,0.905,0.054,0.00172,153.398,Kings of Leon,https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8,https://open.spotify.com/album/5CZR6ljD0x9fTiS4mh9wMp
484,484,484,Live Forever,0.286,0.822,0.0381,2.31E-05,90.96,Oasis,https://i.scdn.co/image/ab67616d0000b273d86a1e021e7acc7c07c7d668,https://open.spotify.com/album/3AMHMM2aNG6k3d7ybcQ5bY
485,485,485,I Bet You Look Good On The Dancefloor,0.535,0.948,0.0356,0.00225,103.183,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b273753ff61c73b2861911ce590d,https://open.spotify.com/album/7Heaa0B4KOxdWhSICTR2wE
486,486,486,Love Will Tear Us Apart,0.527,0.923,0.0379,0.000541,146.924,Joy Division,https://i.scdn.co/image/ab67616d0000b2731e0fdc2906851e29d09320c3,https://open.spotify.com/album/0u0CJa9zwFbGSU8JWQYS5G
487,487,487,Last Nite,0.496,0.688,0.0355,0.446,204.01,Morgan Wallen,https://i.scdn.co/image/ab67616d0000b273fc1df8423733f6f3c9e8dea2,https://open.spotify.com/album/7fOmdhRrRohTzToL617xkk
488,488,488,She Bangs the Drums - Remastered 2009,0.339,0.976,0.0909,0.00649,144.723,The Stone Roses,https://i.scdn.co/image/ab67616d0000b273cf1f6466a493eb73d6d9d280,https://open.spotify.com/album/0um9FI6BLBldL5POP4D4Cw
489,489,489,Seven Nation Army,0.743,0.446,0.0683,0.0039,123.596,The White Stripes,https://i.scdn.co/image/ab67616d0000b2738b644b0543e2816dcca897f6,https://open.spotify.com/album/6XN8b2NIomlwPOoBlILqXv
490,490,490,Take Me Out,0.277,0.663,0.0377,0.000409,104.561,Franz Ferdinand,https://i.scdn.co/image/ab67616d0000b27309a90531b85be7899c3234c4,https://open.spotify.com/album/0vi5ePiEHrGZJF7QhnDW2z
491,491,491,Shoot the Runner,0.593,0.27,0.0274,0.892,74.652,Upchurch,https://i.scdn.co/image/ab67616d0000b273c648a42b5dad72c8aafceeec,https://open.spotify.com/album/3ArSFkv4OQOosOvYTrZNIl
492,492,492,Common People,0.314,0.797,0.038,0.0057,145.393,Pulp,https://i.scdn.co/image/ab67616d0000b273fd952bece8f049dbcd7df93f,https://open.spotify.com/album/3ly9T2L4pqTZijFgQssd3x
493,493,493,Don't Look Back into the Sun,0.211,0.849,0.116,0.00605,175.616,The Libertines,https://i.scdn.co/image/ab67616d0000b2739bfb9aa47c2b4656fccca88f,https://open.spotify.com/album/4p8bvIgDBZ7eLvuflo6YhI
494,494,494,Somebody Told Me,0.497,0.97,0.0836,9.04E-05,138.081,The Killers,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,https://open.spotify.com/album/4piJq7R3gjUOxnYs6lDCTg
495,495,495,Time to Pretend,0.438,0.94,0.0452,8.74E-05,100.99,Lazer Boomerang,https://i.scdn.co/image/ab67616d0000b2738b32b139981e79f2ebe005eb,https://open.spotify.com/album/6mm1Skz3JE6AXneya9Nyiv
496,496,496,I Predict A Riot,0.423,0.975,0.397,0.00372,172.046,Kaiser Chiefs,https://i.scdn.co/image/ab67616d0000b273fbf677cc74cd86f65094d487,https://open.spotify.com/album/029kszrrDaDAqI9T6L7BIK
497,497,497,Young Folks,0.699,0.812,0.0377,0.0164,138.185,Peter Bjorn and John,https://i.scdn.co/image/ab67616d0000b2739cf4ac84b224a02f34d2e4f6,https://open.spotify.com/album/5g4E06cxsFEMFE9hSekAt2
498,498,498,Here Comes Your Man,0.669,0.795,0.0285,0.00772,124.594,Pixies,https://i.scdn.co/image/ab67616d0000b273dc30583ba717007b00cceb25,https://open.spotify.com/album/0ETFjACtuP2ADo6LFhL6HN
499,499,499,Use Somebody,0.276,0.715,0.0432,0.00552,137.028,Kings of Leon,https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8,https://open.spotify.com/album/5CZR6ljD0x9fTiS4mh9wMp
500,500,500,Bitter Sweet Symphony,0.356,0.917,0.0479,0.0335,171.176,The Verve,https://i.scdn.co/image/ab67616d0000b273707d13d3f87652e737e94d45,https://open.spotify.com/album/52AeC4gwbxDfFlLHgK1ByD
501,501,501,Banquet,0.578,0.892,0.0441,0.000139,150.255,Bloc Party,https://i.scdn.co/image/ab67616d0000b273c8bd088c6f973c16c818df7b,https://open.spotify.com/album/73gLi25b8sQukoOreAL9x5
502,502,502,You've Got The Love,0.574,0.704,0.0319,0.00455,109.999,Florence + The Machine,https://i.scdn.co/image/ab67616d0000b2730672b0f8756ae2af86e8a5ce,https://open.spotify.com/album/2FgknX5e7fJlriQtxvpLhZ
503,503,503,Golden Skans,0.463,0.836,0.0381,0.000418,141.955,Klaxons,https://i.scdn.co/image/ab67616d0000b273a6ba454df44d588fbc6bc983,https://open.spotify.com/album/6NfykVXaIiJG0JkkNI3Ubg
504,504,504,Just,0.656,0.565,0.0323,0.481,122.935,Lane 8,https://i.scdn.co/image/ab67616d0000b2735148592ee1fe2e60ad723e01,https://open.spotify.com/album/4zLfNaRJqdNQ0yQQSI7kvD
505,505,505,When The Sun Goes Down,0.798,0.741,0.0284,0.0432,104.945,Kenny Chesney,https://i.scdn.co/image/ab67616d0000b273f99b8abff8bbeaa94b552b68,https://open.spotify.com/album/6hfbnXAct53LwoVlO2xQKH
506,506,506,A-Punk,0.604,0.507,0.0268,0.0776,79.039,Radiohead,https://i.scdn.co/image/ab67616d0000b2736fcaf88cf47dbc8e42b34c1d,https://open.spotify.com/album/7wJ5OZ9BjEriaj4s70Pupp
507,507,507,Fools Gold,0.515,0.773,0.0479,0.23,128.001,One Direction,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,https://open.spotify.com/album/4gCNyS7pidfK3rKWhB3JOY
508,508,508,This Charming Man (2008 Remastered Version),0.611,0.846,0.0436,0.00509,103.912,The Smiths,https://i.scdn.co/image/ab67616d0000b273a09b231129ab1cb1a6efc57f,https://open.spotify.com/album/6cI1XoZsOhkyrCwtuI70CN
509,509,509,Step On,0.331,0.471,0.0299,0.00644,90.057,The Cardigans,https://i.scdn.co/image/ab67616d0000b2730aac8ca880151fda470e91af,https://open.spotify.com/album/56vFkneGivqQcoNQq362iZ
510,510,510,Can't Stand Me Now,0.368,0.936,0.0623,0.0146,164.427,The Libertines,https://i.scdn.co/image/ab67616d0000b2735144be38fbfe8341bd9f6577,https://open.spotify.com/album/6e08x8yl3kqY3aTjcbRhij
511,511,511,Animal Nitrate (Remastered),0.482,0.833,0.0449,0.000346,148.039,Neon Trees,https://i.scdn.co/image/ab67616d0000b27326ca7305db69aa21efcf2b7a,https://open.spotify.com/album/7xpjpdislqMXOCw5xsDt4g
512,512,512,Apply Some Pressure,0.682,0.698,0.288,0.337,139.949,Maximo Park,https://i.scdn.co/image/ab67616d0000b27389fb404798ffe5ebf7d643d4,https://open.spotify.com/album/1aDrIJ6Nn3Po2U40QlNdop
513,513,513,Fire,0.734,0.597,0.0366,0.209,95.003,Arc De Soleil,https://i.scdn.co/image/ab67616d0000b2737f274878c3f47d0fed07802c,https://open.spotify.com/album/4pfB2593onELG0m2VxT4eg
514,514,514,The Cave,0.732,0.786,0.0469,0.0791,100.996,The Cavemen.,https://i.scdn.co/image/ab67616d0000b273e1646619405fc81937e8ac94,https://open.spotify.com/album/6cUiseAcWeWyF5mgeknpRU
515,515,515,Pumped up Kicks,0.733,0.71,0.0292,0.145,127.975,Foster The People,https://i.scdn.co/image/ab67616d0000b273121d5f92cf90576907dfb1e5,https://open.spotify.com/album/7Kmmw7Z5D2UD5MVwdm10sT
516,516,516,Chelsea Dagger,0.512,0.817,0.142,0.0505,154.607,The Fratellis,https://i.scdn.co/image/ab67616d0000b27390b7c466e878862b5a9cece3,https://open.spotify.com/album/6R6pjR9ocMYuqSuNx5e4mg
517,517,517,America,0.199,0.602,0.0355,0.23,137.563,American Football,https://i.scdn.co/image/ab67616d0000b273f9c6c2c9e047a2963aae3565,https://open.spotify.com/album/1oKympEq5JvFhS1asxnF8A
518,518,518,Monster,0.466,0.791,0.0882,0.0232,153.528,Xxstarlife,https://i.scdn.co/image/ab67616d0000b273fba95a78235cb1d98f516b20,https://open.spotify.com/album/1JjlC7lq1Oq8KCFybHRnIH
519,519,519,Ruby,0.56,0.13,0.131,0.964,79.647,Sleepermane,https://i.scdn.co/image/ab67616d0000b273327288847ed2cbdae240f6e1,https://open.spotify.com/album/3xSTkNRA1Qwb4aVQz6A4om
520,520,520,Same Jeans,0.479,0.967,0.0431,0.00697,134.743,The View,https://i.scdn.co/image/ab67616d0000b273ee2eaf8d3ad70ece3215fdd2,https://open.spotify.com/album/12yQO4oDX8b62BBayoyHRM
521,521,521,Alright,0.409,0.726,0.0689,0.000619,159.968,Goreshit,https://i.scdn.co/image/ab67616d0000b2731be157afc9d9c293330c726f,https://open.spotify.com/album/71ExPTspKRerYv03k0YUS0
522,522,522,Hard To Explain,0.408,0.666,0.0578,0.000455,82.523,Future,https://i.scdn.co/image/ab67616d0000b273935d8d5369bc55e74a39303e,https://open.spotify.com/album/4bNPOFOzxGhF5jhfIK6lit
523,523,523,She Moves In Her Own Way,0.431,0.81,0.066,0.276,76.412,The Kooks,https://i.scdn.co/image/ab67616d0000b2736e8b31b2e7cec192c603eece,https://open.spotify.com/album/4MhInH4XT7ReDV5fCZjaSz
524,524,524,Molly's Chambers,0.598,0.911,0.0515,0.222,146.469,Kings of Leon,https://i.scdn.co/image/ab67616d0000b273ca0747ecddae247a0ab1fde5,https://open.spotify.com/album/28OqRj89nMCysbF2EANXej
525,525,525,Babies,0.189,0.0703,0.0446,0.833,88.339,White Noise for Babies,https://i.scdn.co/image/ab67616d0000b2736195d848b16c23e7d20e79a5,https://open.spotify.com/album/3XCQvI46NhUW50vLCNnPCT
526,526,526,Autorretrato en Blanco - Versión Lofi,0.472,0.37,0.0305,0.145,92.041,Los Jardines De Bruselas,https://i.scdn.co/image/ab67616d0000b27384335102c82bce7d00e7b6ae,https://open.spotify.com/album/3Y0ga9ccVWjbbcsz4WbShY
527,527,527,Fantasmas,0.271,0.423,0.0277,0.669,47.79,Ambar Lucid,https://i.scdn.co/image/ab67616d0000b273f588a473fd2c39eab12a6b57,https://open.spotify.com/album/06l0dAmzy9g9AFUfcCDEeS
528,528,528,Mami,0.833,0.763,0.198,0.0591,105.878,Deltron 3030,https://i.scdn.co/image/ab67616d0000b273210c8f856757abec0806209c,https://open.spotify.com/album/04uhhcjGVCHodMgZjXOlye
529,529,529,Mirando,0.57,0.853,0.0259,9.57E-05,145.069,Miranda Lambert,https://i.scdn.co/image/ab67616d0000b273753e552f06e10a4987ea455b,https://open.spotify.com/album/5Or2XM0Gjy6Y8qlaERqsSn
530,530,530,tuviste,0.543,0.475,0.0266,0.498,79.963,Bratty,https://i.scdn.co/image/ab67616d0000b2735fa07d78a3d3885ded030cf6,https://open.spotify.com/album/4IYxAA0c0p5TBWlBdLdx5T
531,531,531,Autorretrato en Blanco,0.472,0.37,0.0305,0.145,92.041,Los Jardines De Bruselas,https://i.scdn.co/image/ab67616d0000b27384335102c82bce7d00e7b6ae,https://open.spotify.com/album/3Y0ga9ccVWjbbcsz4WbShY
532,532,532,El Espejo,0.55,0.675,0.0278,0.733,97.996,Yuri,https://i.scdn.co/image/ab67616d0000b2739db5154ddbdfe4e3f0b5984a,https://open.spotify.com/album/4JJHICkORaZxfyUZ3So74m
533,533,533,Amapolas,0.784,0.689,0.0385,0.759,124.025,Leo Rizzi,https://i.scdn.co/image/ab67616d0000b27318330837f8c498291c4b44b7,https://open.spotify.com/album/7vFlsccgSanI5MxPbomwVY
534,534,534,1001 Noches,0.748,0.934,0.0338,0.111,102.985,Fonseca,https://i.scdn.co/image/ab67616d0000b27352c1c6367b2ac402b31810b2,https://open.spotify.com/album/0b06tYwwHqxWucHN4296YW
535,535,535,Sensación,0.709,0.726,0.0411,0.0977,92.006,De La Ghetto,https://i.scdn.co/image/ab67616d0000b27395efcedfc7f85ef8bc0a37b6,https://open.spotify.com/album/369oPiSP9Y3CzTR6uWU4Da
536,536,536,Objetivo: La Tierra,0.692,0.834,0.0383,0.552,157.908,Fuerza Regida,https://i.scdn.co/image/ab67616d0000b273ccf9df5e0e56143df72ec08b,https://open.spotify.com/album/0ZbkzVai25cBAjmy7uoUkW
537,537,537,Que No Sé,0.55,0.512,0.0985,0.482,187.611,Los Invasores De Nuevo León,https://i.scdn.co/image/ab67616d0000b273e5732a99aa0ebefddd98391c,https://open.spotify.com/album/3e3CeEfRSURpxK7NW2KJso
538,538,538,Vida Real,0.556,0.735,0.068,0.764,109.801,Beto Vega,https://i.scdn.co/image/ab67616d0000b273da73e1a83b3fcc89fcfc30b6,https://open.spotify.com/album/3XBqT1iZijk9y4LKiEt2hJ
539,539,539,3024,0.718,0.179,0.149,0.355,170.11,Blake Avel,https://i.scdn.co/image/ab67616d0000b273a8987861ecf00d779f6db415,https://open.spotify.com/album/0AzigmcT52rfCpop9fGnjS
540,540,540,Fatal,0.566,0.819,0.147,0.0948,179.785,Kontra K,https://i.scdn.co/image/ab67616d0000b273f0c5a4a9fe287a21d136075d,https://open.spotify.com/album/1AltC4ywUTBQodlAieAViM
541,541,541,Nagano,0.686,0.12,0.189,0.813,69.992,Raimu,https://i.scdn.co/image/ab67616d0000b27327fd605decdf87616beecc54,https://open.spotify.com/album/356cG1eRgagHScUsqMbUyo
542,542,542,Siglos,0.733,0.57,0.0975,0.76,99.984,Esteban Pedraza,https://i.scdn.co/image/ab67616d0000b273a6c4bffd85d3aaad3672fb93,https://open.spotify.com/album/3FvJRQlCdauzcBkNWBuIPW
543,543,543,como si nada,0.759,0.576,0.363,0.405,178.173,ADSO,https://i.scdn.co/image/ab67616d0000b273ddee706e207b5f197c6f7e37,https://open.spotify.com/album/25baT12B8EsCMIjKVCztUi
544,544,544,Islas Desiertas,0.601,0.312,0.0334,0.00792,141.98,Casero,https://i.scdn.co/image/ab67616d0000b2737542b8b1ca7b700ea0f43113,https://open.spotify.com/album/2DlQZS8tpRPhpc5AiGt6z3
545,545,545,Contame un Cuento,0.541,0.666,0.0277,0.603,147.055,La Arrolladora Banda El Limón De Rene Camacho,https://i.scdn.co/image/ab67616d0000b2733fa84689e7a2d6cf51f1061c,https://open.spotify.com/album/7uiQrtdG9S5vltQrvdK6Ik
546,546,546,Otra Galaxia,0.735,0.716,0.0899,0.0607,75.968,Hector Mario,https://i.scdn.co/image/ab67616d0000b2738139110758aca8b9c5c029aa,https://open.spotify.com/album/7oHbVRRZAv0cR8LqKIXnqV
547,547,547,Ya No Te Hago Falta,0.56,0.311,0.038,0.934,180.05,Sen Senra,https://i.scdn.co/image/ab67616d0000b273a4268639fb789e5b44b4ca53,https://open.spotify.com/album/7Hr8FOf7NQIe7UhLcllXq9
548,548,548,Cosas Tristes,0.729,0.579,0.0378,0.255,83.009,Los Rehenes,https://i.scdn.co/image/ab67616d0000b2732ba0006089693ada6a993602,https://open.spotify.com/album/35m8GJ9EtVX88Yj7NmWqsg
549,549,549,Círculos,0.75,0.874,0.0444,0.0497,100.038,El Gran Silencio,https://i.scdn.co/image/ab67616d0000b273ec0610cc0c8334f1cfcc0567,https://open.spotify.com/album/0wqb0G7P5hA3ajYi9ihVQL
550,550,550,Tomando este camino,0.522,0.835,0.0443,0.0406,177.968,Officialalex425,https://i.scdn.co/image/ab67616d0000b273e71e7cbc24fb091fe0cfdf15,https://open.spotify.com/album/1f8bw9BkGoBWH0eHFHI0b2
551,551,551,Desierto,0.627,0.543,0.0634,0.0822,169.997,MasterBTS Productions,https://i.scdn.co/image/ab67616d0000b2731cc64e8db6e329a378361fe4,https://open.spotify.com/album/6Ft7VasrNpPp0SuABQpRZJ
552,552,552,Deslices,0.293,0.252,0.0306,0.746,85.131,Simone,https://i.scdn.co/image/ab67616d0000b273cde94615fcd6dcb0085d9668,https://open.spotify.com/album/41LKbvBasx5u7qEP0zGvrE
553,553,553,Acercamiento,0.286,0.284,0.0318,0.693,137.344,Maverick City Music,https://i.scdn.co/image/ab67616d0000b273a60e21e0a0312ebd24fa510e,https://open.spotify.com/album/144N5Ys734Sm3JHLXTTnCD
554,554,554,Idiota,0.484,0.58,0.256,0.354,160.138,Joan Sebastian,https://i.scdn.co/image/ab67616d0000b273078eeb66acfcc9c323fe2a76,https://open.spotify.com/album/2OivwIlbg7qwTg8SLGB0rV
555,555,555,Nueva Canción,0.535,0.901,0.0527,0.0265,126.017,BJ Putnam,https://i.scdn.co/image/ab67616d0000b273134b47f9c3ccfced1b3c49fd,https://open.spotify.com/album/3189s1MtoDZbXx1RULMbdw
556,556,556,Los Naranjos,0.826,0.585,0.267,0.00236,115.851,Los Naranjos,https://i.scdn.co/image/ab67616d0000b273a385acd15e3bcfee04f4107f,https://open.spotify.com/album/2UqeCKHdaKFE3jkZTYwncf
557,557,557,Mientras el Mundo se Apaga,0.759,0.532,0.0336,0.22,127.031,Junior H,https://i.scdn.co/image/ab67616d0000b2739becf65203db9b43ae084149,https://open.spotify.com/album/5VGyOaFFu2uXZJybipzjft
558,558,558,Típica Cara,0.802,0.752,0.0372,0.0685,147.376,Novedades Carminha,https://i.scdn.co/image/ab67616d0000b273aaf4ed0932db1ab9051592bf,https://open.spotify.com/album/5ytGOpOz55Ujo934YIO5Xw
559,559,559,llueve,0.486,0.794,0.0336,0.0309,107.848,Los Bunkers,https://i.scdn.co/image/ab67616d0000b27322d0a8dce4b87e35592b4e31,https://open.spotify.com/album/2D1fN7Gqs5lUtqkU2NdMfS
560,560,560,esa carita,0.676,0.551,0.0318,0.35,81.47,Ivan Cornejo,https://i.scdn.co/image/ab67616d0000b273cac05abe84bc80e4f1c63b5c,https://open.spotify.com/album/4DmITPOATTsiWEWtJrPqkk
561,561,561,Formas,0.594,0.0959,0.0308,0.874,107.626,Cedarmont Kids,https://i.scdn.co/image/ab67616d0000b273dfd0625f70b1d297a67543de,https://open.spotify.com/album/74ca4MQy3cfsZNyvNMpNTE
562,562,562,Tiempos Bajo el Sol,0.795,0.662,0.0642,0.69,110.094,Diferente Nivel,https://i.scdn.co/image/ab67616d0000b273e159e2b99e7917bb43dedeac,https://open.spotify.com/album/32FleWdeEFYyvit5Vr09uC
563,563,563,Dominas,0.629,0.915,0.0463,4.39E-05,130.263,ARXMANE,https://i.scdn.co/image/ab67616d0000b27330ba5d184e88d43f97a8e0fe,https://open.spotify.com/album/3FRP5wEYNuGqhPl0v5jM7x
564,564,564,Acuario,0.753,0.583,0.0384,0.669,91.97,Disco Bahía,https://i.scdn.co/image/ab67616d0000b273ffcf2593726551f55d4fcfec,https://open.spotify.com/album/4Z95TOV6oPEPgQ1LRs9TPg
565,565,565,Dime Que Me Calle,0.783,0.625,0.0379,0.042,119.305,Irenegarry,https://i.scdn.co/image/ab67616d0000b2731d840fafb504152c7f03dd01,https://open.spotify.com/album/7zVM8tux29K37ZHeoMOf1z
566,566,566,Al Final Abrazos,0.349,0.667,0.0341,0.502,138.461,Lilly Goodman,https://i.scdn.co/image/ab67616d0000b273511f56538277452bd1c8d6eb,https://open.spotify.com/album/6bE37X0KW4GckXJaD2GQb8
567,567,567,Está Bien,0.496,0.756,0.0385,0.0432,154.934,PRISMA Más Vida,https://i.scdn.co/image/ab67616d0000b273e797a2a19a7fb94b421014ed,https://open.spotify.com/album/1MVFDXFG2voDB4vUKnvKlF
568,568,568,Paciencia,0.861,0.188,0.0635,0.899,140.058,Kora,https://i.scdn.co/image/ab67616d0000b273bbe983527ce62ffd3d06cf22,https://open.spotify.com/album/0F3HOT0E0Jj2MSnPm6tq4n
569,569,569,tu gotelé,0.872,0.854,0.212,0.234,95.01,KAROL G,https://i.scdn.co/image/ab67616d0000b273c2e05d426c037a71556c9f14,https://open.spotify.com/album/5FdSjtKiymlHrdbXDyXcxA
570,570,570,(H)olas,0.758,0.233,0.0385,0.0237,103.976,Anyi,https://i.scdn.co/image/ab67616d0000b27310fca4d83d4733f66990302d,https://open.spotify.com/album/2m3roRDdob7hQabnbqJA6C
571,571,571,Caímos las dos,0.695,0.796,0.0361,0.0174,114.804,Caos,https://i.scdn.co/image/ab67616d0000b27391fe540fddb02ab8162ae758,https://open.spotify.com/album/0omylKjxtVCeRxgFT6PSjx
572,572,572,mi cielo,0.715,0.642,0.0515,0.0687,105.964,Sky Rompiendo,https://i.scdn.co/image/ab67616d0000b27306eccb4893fa58ae311c45ea,https://open.spotify.com/album/6xEYRYXMWfcC7xLOU10O3f
573,573,573,desastre natural,0.825,0.613,0.0941,0.0158,117.052,KSLV Noh,https://i.scdn.co/image/ab67616d0000b2731115e7ebc1eae4e6b9027de6,https://open.spotify.com/album/7jeIigTciBnw9zadRsYqIC
574,574,574,Si Se Acaba,0.7,0.474,0.048,0.218,127.177,Ingrid Contreras,https://i.scdn.co/image/ab67616d0000b2737af8b51d7c534931df508ed7,https://open.spotify.com/album/43UFBkcvSy10IIqsGIJzUw
575,575,575,Juego De Escape,0.634,0.709,0.0363,0.00194,130.072,Grupo Ginsu,https://i.scdn.co/image/ab67616d0000b2739518d33762d8834840bc5af5,https://open.spotify.com/album/1AQd6aI94fhSZsqz3UTS8G
576,576,576,Alguien Normal,0.662,0.519,0.0369,0.476,140.034,Carin Leon,https://i.scdn.co/image/ab67616d0000b273a04e5df68ea4c891a4252c7e,https://open.spotify.com/album/1l1zcI8iwJg4WCb7jxHtbN
577,577,577,Estrella Fugaz,0.658,0.732,0.0726,0.192,169.948,Chris Lebron,https://i.scdn.co/image/ab67616d0000b2738ed0936147611d3e61bd6d3d,https://open.spotify.com/album/25off3TYlfdipMDUwDOz5W
578,578,578,Al Final,0.349,0.667,0.0341,0.502,138.461,Lilly Goodman,https://i.scdn.co/image/ab67616d0000b273511f56538277452bd1c8d6eb,https://open.spotify.com/album/6bE37X0KW4GckXJaD2GQb8
579,579,579,Libertad,0.687,0.828,0.101,0.122,123.949,Julissa,https://i.scdn.co/image/ab67616d0000b273d0b064ea13a485ab4e184a29,https://open.spotify.com/album/2Mt3HSH1nF47vcM5KLQhdk
580,580,580,No Más,0.64,0.722,0.0452,0.591,111.834,Threestyle,https://i.scdn.co/image/ab67616d0000b2739a2f9c931df2838ef9f16ea1,https://open.spotify.com/album/7KB7wcCX9L5YRqlt5rLluC
581,581,581,Fuego,0.59,0.859,0.0469,0.0229,109.9,Billy Bunster,https://i.scdn.co/image/ab67616d0000b2739599dc21ab2236f2835888a2,https://open.spotify.com/album/1u3iU0gJHjWgn73aUmyGPm
583,583,583,Visitarte,0.682,0.923,0.115,0.132,77.614,Hombres G,https://i.scdn.co/image/ab67616d0000b2735a6182a76ba2e4d04d9cf93f,https://open.spotify.com/album/5oWrwOXe12fNZc4r13XODy
584,584,584,clones de ti,0.584,0.192,0.0419,0.484,87.882,Chevelle,https://i.scdn.co/image/ab67616d0000b273559c39b90a67a44cc6eeb645,https://open.spotify.com/album/712GiryIASZgdBXk1aARVg
585,585,585,si mirarte es delito q me lleven a prision,0.609,0.306,0.0349,0.858,174.875,Rebe,https://i.scdn.co/image/ab67616d0000b273334833845e2469baf69e5e22,https://open.spotify.com/album/7hBN4BzxMiCWhubOXrLEUe
586,586,586,Lamento Boliviano,0.714,0.735,0.0306,0.176,123.57,Los Enanitos Verdes,https://i.scdn.co/image/ab67616d0000b27335bf8a2179962114b8ec7585,https://open.spotify.com/album/3y63u5vmuMugqI8lfuUY3a
587,587,587,Devuélveme a mi chica,0.679,0.781,0.051,0.019,89.924,Soñadores,https://i.scdn.co/image/ab67616d0000b27301ea259f84d6bb6cff1f5bb1,https://open.spotify.com/album/5ra4Wq95jmW7FQqHvE0TE5
588,588,588,Oye Mi Amor,0.665,0.276,0.0583,0.881,142.983,Covers,https://i.scdn.co/image/ab67616d0000b27381083c89b0889361265a1e2a,https://open.spotify.com/album/7fI07QmUUkWklHtYWkD6dW
589,589,589,Es Por Ti,0.658,0.425,0.0398,0.434,150.033,Juanes,https://i.scdn.co/image/ab67616d0000b27323a1613112c1ecf946f51177,https://open.spotify.com/album/2UJCnSqpR3AIuTvWYZLCp1
590,590,590,Para No Verte Más,0.658,0.815,0.105,0.0168,99.276,La Mosca Tse-Tse,https://i.scdn.co/image/ab67616d0000b27360fc79eea7acba5248619f82,https://open.spotify.com/album/4vIw5XspQuPt04VHX5oK5W
591,591,591,Flaca,0.532,0.774,0.407,0.0258,86.319,Potter Payper,https://i.scdn.co/image/ab67616d0000b27397d9da77d63d2d7b1020c065,https://open.spotify.com/album/4ZXd1RIxHGNExQjajXcdV3
592,592,592,Inevitable,0.595,0.461,0.0641,0.269,91.976,Shakira,https://i.scdn.co/image/ab67616d0000b273bfcff1dd252b22bba16a2a5d,https://open.spotify.com/album/5hcKSTqKOLuzJgYIQileAe
593,593,593,De Música Ligera - Remasterizado 2007,0.542,0.714,0.028,0.00487,124.26,Soda Stereo,https://i.scdn.co/image/ab67616d0000b273017ed8a01b6648a9d1fe2f58,https://open.spotify.com/album/75LbseLsPdTkMO9oUD9J8n
594,594,594,Eres,0.81,0.688,0.0405,0.049,97.075,Grupo Innovacion,https://i.scdn.co/image/ab67616d0000b27383890068857925ead409857d,https://open.spotify.com/album/30JrZO37NMH07G4VPklyuR
595,595,595,Labios Rotos - En Vivo Desde México / 2010,0.579,0.758,0.0281,0.0731,109.054,Zoé,https://i.scdn.co/image/ab67616d0000b2739abba2e4a7600af6c16988a9,https://open.spotify.com/album/5fl6q7SKOuaO2tHXeTaZeV
596,596,596,Afuera,0.724,0.499,0.0384,0.422,127.981,Julión Álvarez y su Norteño Banda,https://i.scdn.co/image/ab67616d0000b2730da833e964490b8553a1e3ed,https://open.spotify.com/album/3tBjyyso23umCFWLJPH4o6
597,597,597,En algún lugar,0.527,0.859,0.0687,0.176,74.214,Duncan Dhu,https://i.scdn.co/image/ab67616d0000b273a4b46c9ca1b602ef5df37884,https://open.spotify.com/album/53ysLjWIelVJ47Si7ouHB3
598,598,598,Clavado en Un Bar,0.634,0.854,0.0369,0.00737,148.003,Maná,https://i.scdn.co/image/ab67616d0000b2732f770148868be769ff9f7a90,https://open.spotify.com/album/7ydFJUb1tmZPd6p4xIe10V
599,599,599,Trátame Suavemente - Remasterizado 2007,0.473,0.445,0.0257,0.161,104.252,Soda Stereo,https://i.scdn.co/image/ab67616d0000b2738fd9b16eb6bdd20c95717258,https://open.spotify.com/album/3i4nU0OIi7gMmXDEhG9ZRt
600,600,600,A Dios Le Pido,0.742,0.827,0.129,0.442,96.313,Los Cumbieros Del Sur,https://i.scdn.co/image/ab67616d0000b273cdd1f797028ea0d8eae4eb7c,https://open.spotify.com/album/2ZgwfPi9UQG2ltqiaERvyP
601,601,601,Mil Horas - 1994 Remastered Version,0.687,0.384,0.101,0.259,99.854,Los Abuelos De La Nada,https://i.scdn.co/image/ab67616d0000b2738ecc33f195df6aa257c39eaa,https://open.spotify.com/album/5H7ixXZfsNMGbIE5OBSpcb
602,602,602,Crimen,0.537,0.502,0.025,0.44,80.511,Gustavo Cerati,https://i.scdn.co/image/ab67616d0000b273d543f7c7de880da5370922c0,https://open.spotify.com/album/7KHNK7l8peO0t95I1v7BmP
603,603,603,La Célula Que Explota,0.425,0.479,0.0419,0.44,123.217,Caifanes,https://i.scdn.co/image/ab67616d0000b273a2ada1807eb576d7ad43b721,https://open.spotify.com/album/2cGrlR3OJwtQXUa4aQJRCV
604,604,604,El ataque de las chicas cocodrilo,0.748,0.784,0.0481,0.0641,119.514,Hombres G,https://i.scdn.co/image/ab67616d0000b273b716dc7e3dfc9c236ec0f03c,https://open.spotify.com/album/6clqMga4PMBcBlWCR6idis
